Campaign;"Daily Budget";"Campaign Type";Networks;Languages;"DSA Website";"DSA Language";"DSA targeting source";"Targeting expansion";ID;Location;"Ad rotation";"Targeting method";"Exclusion method";"Bid Strategy Type";"Enhanced CPC";"Max CPC";"Ad Group Type";"Ad Group";"Ad type";"Description line 1";"Description line 2";"Dynamic Ad Target Condition 1";"Dynamic Ad Target Value 1";"Dynamic Ad Target Condition 2";"Dynamic Ad Target Value 2";"Dynamic Ad Target Condition 3";"Campaign Status";"Ad Group Status";Status
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki SRS 2014 _ FR3264";;;;"URL equals";https://autoradio-fr.com/3264-autoradio-android-suzuki-srs-2014.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki SRS 2014 _ FR3264";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki Breeza (2015-2017) _ FR3265";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Breeza (2015-2017) _ FR3265";;;;"URL equals";https://autoradio-fr.com/3265-autoradio-android-suzuki-breeza-2015-2017.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Breeza (2015-2017) _ FR3265";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki Alto (2015-2016) _ FR3266";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Alto (2015-2016) _ FR3266";;;;"URL equals";https://autoradio-fr.com/3266-autoradio-android-suzuki-alto-2015-2016.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Alto (2015-2016) _ FR3266";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Celerio (2015-2016) _ FR3267";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Celerio (2015-2016) _ FR3267";;;;"URL equals";https://autoradio-fr.com/3267-autoradio-android-suzuki-celerio-2015-2016.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Celerio (2015-2016) _ FR3267";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki Cultus (2015-2016) _ FR3268";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Cultus (2015-2016) _ FR3268";;;;"URL equals";https://autoradio-fr.com/3268-autoradio-android-suzuki-cultus-2015-2016.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Cultus (2015-2016) _ FR3268";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki Ciaz 2015 _ FR3269";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Ciaz 2015 _ FR3269";;;;"URL equals";https://autoradio-fr.com/3269-autoradio-android-suzuki-ciaz-2015.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Ciaz 2015 _ FR3269";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki Ignis (2017-2018) _ FR3270";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Ignis (2017-2018) _ FR3270";;;;"URL equals";https://autoradio-fr.com/3270-autoradio-android-suzuki-ignis-2017-2018.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Ignis (2017-2018) _ FR3270";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki SX4 2014 _ FR3271";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki SX4 2014 _ FR3271";;;;"URL equals";https://autoradio-fr.com/3271-autoradio-android-suzuki-sx4-2014.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki SX4 2014 _ FR3271";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki SX4 (2006-2013) _ FR3272";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki SX4 (2006-2013) _ FR3272";;;;"URL equals";https://autoradio-fr.com/3272-autoradio-android-suzuki-sx4-2006-2013.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki SX4 (2006-2013) _ FR3272";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Suzuki Swift (2017-2018) _ FR3273";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Swift (2017-2018) _ FR3273";;;;"URL equals";https://autoradio-fr.com/3273-autoradio-android-suzuki-swift-2017-2018.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Suzuki Swift (2017-2018) _ FR3273";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Avalon (2008-2010) _ FR3274";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Avalon (2008-2010) _ FR3274";;;;"URL equals";https://autoradio-fr.com/3274-autoradio-android-toyota-avalon-2008-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Avalon (2008-2010) _ FR3274";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Avalon (2011-2012) _ FR3275";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Avalon (2011-2012) _ FR3275";;;;"URL equals";https://autoradio-fr.com/3275-autoradio-android-toyota-avalon-2011-2012.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Avalon (2011-2012) _ FR3275";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Avalon (2015-2016) _ FR3276";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Avalon (2015-2016) _ FR3276";;;;"URL equals";https://autoradio-fr.com/3276-autoradio-android-toyota-avalon-2015-2016.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Avalon (2015-2016) _ FR3276";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Auris (2010-2014) _ FR3277";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Auris (2010-2014) _ FR3277";;;;"URL equals";https://autoradio-fr.com/3277-autoradio-android-toyota-auris-2010-2014.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Auris (2010-2014) _ FR3277";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"GPS Android 10.0 Toyota Avanza (2003-2010) _ FR3278";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"GPS Android 10.0 Toyota Avanza (2003-2010) _ FR3278";;;;"URL equals";https://autoradio-fr.com/3278-autoradio-android-toyota-avanza-2003-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"GPS Android 10.0 Toyota Avanza (2003-2010) _ FR3278";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Avanza (2003-2010) _ FR3279";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Avanza (2003-2010) _ FR3279";;;;"URL equals";https://autoradio-fr.com/3279-autoradio-android-toyota-avanza-2003-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Avanza (2003-2010) _ FR3279";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Camry (2007-2011) _ FR3280";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Camry (2007-2011) _ FR3280";;;;"URL equals";https://autoradio-fr.com/3280-autoradio-android-toyota-camry-2007-2011.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Camry (2007-2011) _ FR3280";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3281";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3281";;;;"URL equals";https://autoradio-fr.com/3281-autoradio-android-toyota-etios-2004-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3281";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3282";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3282";;;;"URL equals";https://autoradio-fr.com/3282-autoradio-android-toyota-etios-2004-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3282";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3283";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3283";;;;"URL equals";https://autoradio-fr.com/3283-autoradio-android-toyota-etios-2004-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Etios (2004-2010) _ FR3283";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Etios (2004-2010) _ FR3284";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Etios (2004-2010) _ FR3284";;;;"URL equals";https://autoradio-fr.com/3284-autoradio-android-toyota-etios-2004-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Etios (2004-2010) _ FR3284";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Fortuner (2006-2010) _ FR3285";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Fortuner (2006-2010) _ FR3285";;;;"URL equals";https://autoradio-fr.com/3285-autoradio-android-toyota-fortuner-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Fortuner (2006-2010) _ FR3285";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 7.1 Highlander (2015-2016) _ FR3286";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 7.1 Highlander (2015-2016) _ FR3286";;;;"URL equals";https://autoradio-fr.com/3286-autoradio-android-toyota-highlander-2015-2016.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 7.1 Highlander (2015-2016) _ FR3286";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3287";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3287";;;;"URL equals";https://autoradio-fr.com/3287-autoradio-android-toyota-land-cruiser-100-series-1998-2007.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3287";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3288";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3288";;;;"URL equals";https://autoradio-fr.com/3288-autoradio-android-toyota-land-cruiser-100-series-1998-2007.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3288";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3289";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3289";;;;"URL equals";https://autoradio-fr.com/3289-autoradio-android-toyota-land-cruiser-100-series-1998-2007.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Cruiser 100 Series (1998-2007) _ FR3289";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Land Crusier (2006-2010) _ FR3290";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Crusier (2006-2010) _ FR3290";;;;"URL equals";https://autoradio-fr.com/3290-autoradio-android-toyota-land-crusier-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Crusier (2006-2010) _ FR3290";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Land Crusier (2006-2010) _ FR3291";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Crusier (2006-2010) _ FR3291";;;;"URL equals";https://autoradio-fr.com/3291-autoradio-android-toyota-land-crusier-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Land Crusier (2006-2010) _ FR3291";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Land Crusier (2006-2010) _ FR3292";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Land Crusier (2006-2010) _ FR3292";;;;"URL equals";https://autoradio-fr.com/3292-autoradio-android-toyota-land-crusier-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Land Crusier (2006-2010) _ FR3292";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Land Crusier (2006-2010) _ FR3293";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Land Crusier (2006-2010) _ FR3293";;;;"URL equals";https://autoradio-fr.com/3293-autoradio-android-toyota-land-crusier-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Land Crusier (2006-2010) _ FR3293";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 7.1 Toyota Reiz (2012-2017) _ FR3294";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 7.1 Toyota Reiz (2012-2017) _ FR3294";;;;"URL equals";https://autoradio-fr.com/3294-autoradio-android-toyota-reiz-2012-2017.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 7.1 Toyota Reiz (2012-2017) _ FR3294";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Previa (2006-2010) _ FR3295";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Previa (2006-2010) _ FR3295";;;;"URL equals";https://autoradio-fr.com/3295-autoradio-android-toyota-previa-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Previa (2006-2010) _ FR3295";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Previa (2006-2010) _ FR3296";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Previa (2006-2010) _ FR3296";;;;"URL equals";https://autoradio-fr.com/3296-autoradio-android-toyota-previa-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Previa (2006-2010) _ FR3296";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3297";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3297";;;;"URL equals";https://autoradio-fr.com/3297-autoradio-android-toyota-previa-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3297";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3298";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3298";;;;"URL equals";https://autoradio-fr.com/3298-autoradio-android-toyota-previa-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3298";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3299";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3299";;;;"URL equals";https://autoradio-fr.com/3299-autoradio-android-toyota-previa-2006-2010.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 10.0 Toyota Previa (2006-2010) _ FR3299";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Prius (2009-2013) _ FR3300";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Prius (2009-2013) _ FR3300";;;;"URL equals";https://autoradio-fr.com/3300-autoradio-android-toyota-prius-2009-2013.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Prius (2009-2013) _ FR3300";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;Disabled;;;;;;;;0,1;Dynamic;"Autoradio Android 9.0 Toyota Rav4 (2001-2008) _ FR3301";;;;;;;;;Paused;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Rav4 (2001-2008) _ FR3301";;;;"URL equals";https://autoradio-fr.com/3301-autoradio-android-toyota-rav4-2001-2008.html;None;;None;Paused;Enabled;Enabled
"ANA DSA TEST [DO NOT USE]";;;;;;;;;;;;;;;;;;"Autoradio Android 9.0 Toyota Rav4 (2001-2008) _ FR3301";"Expanded Dynamic Search Ad";"Test numero 1";"Test Numero 2";;;;;;Paused;Enabled;Enabled
